adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/gXSpNiP9a5uq0mo1hcfp2PVUsOV.jpg,"[28, 878, 16]",503314,ja,ドラゴンボール超スーパー ブロリー,"Earth is peaceful following the Tournament of Power. Realizing that the universes still hold many more strong people yet to see, Goku spends all his days training to reach even greater heights. Then one day, Goku and Vegeta are faced by a Saiyan called 'Broly' who they've never seen before. The Saiyans were supposed to have been almost completely wiped out in the destruction of Planet Vegeta, so what's this one doing on Earth? This encounter between the three Saiyans who have followed completely different destinies turns into a stupendous battle, with even Frieza (back from Hell) getting caught up in the mix.",13.392,/f03YksE4NggUjG75toz4H1YAGRf.jpg,2018-12-14,Dragon Ball Super: Broly,False,7.883,2776
False,/sU3gFo7Gn67zjtKXIvzJ4omcUbH.jpg,"[36, 18, 12, 28]",665,en,Ben-Hur,"In 25 AD, Judah Ben-Hur, a Jew in ancient Judea, opposes the occupying Roman empire.  Falsely accused by a Roman childhood friend-turned-overlord of trying to kill the Roman governor, he is put into slavery and his mother and sister are taken away as prisoners.",46.672,/m4WQ1dBIrEIHZNCoAjdpxwSKWyH.jpg,1959-11-18,Ben-Hur,False,7.881,2561
False,/tAwgmXKnQ6WVczwcIq5LKFr0LDb.jpg,[18],25538,zh,一一,"Each member of a family in Taipei asks hard questions about life's meaning as they live through everyday quandaries. NJ is morose: his brother owes him money, his mother is in a coma, his wife suffers a spiritual crisis when she finds her life a blank and his business partners make bad decisions.",15.443,/hTPkCpK9SLGDMXRbUwzoep0MxOx.jpg,2000-09-20,Yi Yi,False,7.9,484
False,/wHuHR3eWcohXDYvaV5puT45wYTX.jpg,"[18, 36]",3870,it,Novecento,"The epic tale of a class struggle in twentieth century Italy, as seen through the eyes of two childhood friends on opposing sides.",17.491,/deWzfCC59tmtEQvKSmflDe14FvR.jpg,1976-08-28,1900,False,7.879,582
False,/oMpX8thZFDVZNS4j240HYSMMvyg.jpg,"[18, 27, 53]",827,fr,Les Diaboliques,"The cruel and abusive headmaster of a boarding school, Michel Delassalle, is murdered by an unlikely duo -- his meek wife and the mistress he brazenly flaunts. The women become increasingly unhinged by a series of odd occurrences after Delassalle's corpse mysteriously disappears.",17.003,/pNcwhz3Eyfn3KQ2XykTozbARMpr.jpg,1955-01-29,Diabolique,False,7.879,883
False,/e5BEz8Jq7xR2kzWab1GllAlLUf7.jpg,"[28, 80, 53]",393,en,Kill Bill: Vol. 2,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",51.634,/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg,2004-04-16,Kill Bill: Vol. 2,False,7.877,13246
False,/oHL7gjqFgxHiwm45hqj4Xou9Odg.jpg,[18],833,it,Umberto D.,"When elderly pensioner Umberto Domenico Ferrari returns to his boarding house from a protest calling for a hike in old-age pensions, his landlady demands her 15,000-lire rent by the end of the month or he and his small dog will be turned out onto the street. Unable to get the money in time, Umberto fakes illness to get sent to a hospital, giving his beloved dog to the landlady's pregnant and abandoned maid for temporary safekeeping.",13.618,/5I7SYsNQmZRZpQ2MAarIQYU9vaX.jpg,1952-01-20,Umberto D.,False,7.876,621
False,/lD8dFIk9wDEvOwZw0RB47e346io.jpg,"[10749, 18, 37]",698508,en,Redeeming Love,A retelling of the biblical book of Hosea set against the backdrop of the California Gold Rush of 1850.,81.331,/mV3vomFNiCQbSowGrp2penDGRqJ.jpg,2022-01-21,Redeeming Love,False,7.885,384
False,/6cqogY7SYppI0ZNchaTKszSkxwH.jpg,"[10749, 53]",652722,es,En brazos de un asesino,"Victor (William Levy) is one of the world’s most handsome  men, but he has a deep secret – he is a cold blooded assassin. Smooth talking and seductive, Victor was raised to do one thing only, which is to kill for money. When he is sent to the home of a brutal drug lord to collect payment for his most recent hit, he encounters the beautiful Sarai (Alicia Sanz), who has been forced to spend the last 9 years of her life with the drug lord.",14.28,/iqRUOtbDunNq7gTux3zXz25Krwp.jpg,2019-12-06,In the Arms of an Assassin,False,7.874,384
False,/gs70htixF6j1oqrrwsM4lVfcgNN.jpg,"[18, 80]",16,en,Dancer in the Dark,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles - even if just for a moment - by dreaming up little numbers to the rhythmic beats of her surroundings.",25.368,/uXvyCRpoTRLSEia59Yj7nAZOSej.jpg,2000-06-30,Dancer in the Dark,False,7.874,1679
False,/qNbl3TFwxIm0fyFqQ1iRxzs4hb7.jpg,"[10749, 878]",662,fr,La Jetée,A man is sent back and forth and in and out of time in an experiment that attempts to unravel the fate and the solution to the problems of a post-apocalyptic world during the aftermath of WW3. The experiment results in him getting caught up in a perpetual reminiscence of past events that are recreated on an airport’s viewing pier.,17.616,/sqbvjbJRzTduUj4lVm2FmPkqJkS.jpg,1962-02-16,La Jetée,False,7.873,827
False,/bWIIWhnaoWx3FTVXv6GkYDv3djL.jpg,"[878, 27, 28]",940721,ja,ゴジラ-1.0,"Postwar Japan is at its lowest point when a new crisis emerges in the form of a giant monster, baptized in the horrific power of the atomic bomb.",316.527,/fk62hm95sVNHy5Lkx3d18wj1v19.jpg,2023-11-03,Godzilla Minus One,False,7.87,410
False,/ww6f0XEn8aUbNsK1OQGdutJWwQf.jpg,"[10749, 18, 10402]",369557,en,Sing Street,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.,20.639,/sUWpVlrvzU2SJbnVZqIeKulPKwk.jpg,2016-03-11,Sing Street,False,7.872,2163
False,/8GHxjXlI5rqyTBuVNekGTPjG5T6.jpg,"[16, 10751, 14]",14836,en,Coraline,"A young girl discovers an idealized parallel universe behind a secret door in her new home, unaware that it contains a sinister secret.",137.638,/4jeFXQYytChdZYE9JYO7Un87IlW.jpg,2009-02-05,Coraline,False,7.871,7342
False,/rcUcYzGGicDvhDs58uM44tJKB9F.jpg,"[16, 10751, 14, 28, 12]",527774,en,Raya and the Last Dragon,"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",81.903,/lPsD10PP4rgUGiGR4CCXA6iY0QQ.jpg,2021-03-03,Raya and the Last Dragon,False,7.87,6457
False,/62pTb3zkfE2860lIqQFlxQ5tUEL.jpg,[18],48035,da,Ordet,"The three sons of devout Danish farmer Morten have widely disparate religious beliefs. Youngest son Anders shares his father's religion, but eldest son Mikkel has lost his faith, while middle child Johannes has become delusional and proclaims that he is Jesus Christ himself. When Mikkel's wife, Inger goes into a difficult childbirth, everyone's beliefs are put to the test.",13.691,/e3oh96Zrqdaku8DoD10pXZHLZoU.jpg,1955-01-09,Ordet,False,7.9,328
False,/ypFD4TJ3nLJesou76V59CnweaT0.jpg,"[18, 10752, 36]",715931,en,Emancipation,"Inspired by the gripping true story of a man who would do anything for his family—and for freedom. When Peter, an enslaved man, risks his life to escape and return to his family, he embarks on a perilous journey of love and endurance.",43.305,/s9sUK1vAaOcxJfKzNTszrNkPhkH.jpg,2022-12-02,Emancipation,False,7.872,1012
False,/m3BXK5y41kNap7uBHQjjmHf2W40.jpg,"[35, 18]",381341,it,Perfetti sconosciuti,"During a dinner, a group of friends decide to share whatever message or phone call they will receive during the evening, with unforeseen consequences.",25.679,/3wknM629Vryofb1HNo2YnLQnQyn.jpg,2016-02-11,Perfect Strangers,False,7.869,4220
False,/p69ybBV94wSmyCGE2y2pH9U86l0.jpg,"[35, 10752]",198,en,To Be or Not to Be,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",11.416,/dDQRpEoyjHT4fzw9cNklIvZuXYg.jpg,1942-03-05,To Be or Not to Be,False,7.869,655
False,/dnhQCtQ4tyOlOrX5ApW5jhmzhdw.jpg,"[18, 53, 35]",265195,es,Relatos salvajes,Six deadly stories that explore the extremities of human behaviour involving distressed people seeking revenge.,22.885,/vmeCDuWJ6B2cqi9f3QFyIwRKqFV.jpg,2014-08-21,Wild Tales,False,7.868,3175
False,/d67dUXkwVnmyNlIVRu7ctpsE1U7.jpg,"[18, 10752, 36]",17295,it,La battaglia di Algeri,Tracing the struggle of the Algerian Front de Liberation Nationale to gain freedom from French colonial rule as seen through the eyes of Ali from his start as a petty thief to his rise to prominence in the organisation and capture by the French in 1957. The film traces the rebels' struggle and the increasingly extreme measures taken by the French government to quell the revolt.,14.259,/Df9SP4FgPMrIQBw5WOGtSi3fnT.jpg,1966-09-08,The Battle of Algiers,False,7.9,691
False,/3t1qZqP1e17wQshpPKSqII1OogM.jpg,"[80, 18]",30017,fa,کلوزآپ ، نمای نزدیک,"This fiction-documentary hybrid uses a sensational real-life event—the arrest of a young man on charges that he fraudulently impersonated the well-known filmmaker Mohsen Makhmalbaf—as the basis for a stunning, multilayered investigation into movies, identity, artistic creation, and existence, in which the real people from the case play themselves.",10.545,/m9HG2N9ZKCmNN9qOHJTNyy18wn3.jpg,1990-05-09,Close-Up,False,7.9,338
False,/37x8deGuuEiMBEIoe28ulrFsoNn.jpg,[35],180147,es,Nosotros los nobles,"Tells the ""riches to rags"" story of the Nobles, three upper-class twenty-somethings that appear to have no limits to their checkbooks, and no direction in their lives. Until one day, their father tries to teach them a lesson by staging a financial scandal that forces the whole family to escape to an old house in the poor side of town, and leads the ""kids"" to do what they haven't done before: get jobs.",22.504,/40JLnLz5KEQeZnUCKD3zf8sQJFx.jpg,2013-03-28,We Are the Nobles,False,7.9,470
False,/Z1JeznJExodyj0iUbL1wgkts88.jpg,"[18, 80, 53]",505192,ja,万引き家族,"After one of their shoplifting sessions, Osamu and his son come across a little girl in the freezing cold. At first reluctant to shelter the girl, Osamu’s wife agrees to take care of her after learning of the hardships she faces. Although the family is poor, barely making enough money to survive through petty crime, they seem to live happily together until an unforeseen incident reveals hidden secrets, testing the bonds that unite them.",25.78,/4nfRUOv3LX5zLn98WS1WqVBk9E9.jpg,2018-06-02,Shoplifters,False,7.865,1907
False,/7Gzsn4yiwMSXvYcbWXsoDhq8QO2.jpg,"[10749, 18]",632322,en,All My Life,"It was a chance meeting started by one of Sol’s friends trying to chat up Jennifer. However, in the end, it was those two who hit it off. Sol enjoyed Jen’s smile, her effort, and how silly she could be. Jen enjoyed Sol’s cooking, his athleticism, and that he would join her in fun moments. As you can imagine, love bloomed, and things got serious. Jen’s investment in Sol led to her pushing him to follow his dreams and even move in to save money. Sol’s investment in Jen well, it led to him proposing. But what started as a liver tumor grew into full-on cancer, so with a diagnosis of 6 months to live, Sol and Jennifer try to make the best of it.",16.943,/xoKZ4ZkVApcTaTYlGoZ3J8xcIzG.jpg,2020-10-23,All My Life,False,7.863,456
False,/4QHF7kAYjIpZ5U8A0amvhRkHlZ1.jpg,"[18, 28, 36, 10752]",94047,ko,마이웨이,"During the invasion of Normandy the photograph of a slim Korean man in German uniform was found. It transpired that the man had served as a soldier in the Japanese, Russian and German armies. His incredible story inspired director Kang Je-Gyu to create this epic war drama.",20.529,/3moPqIC1EBFilLI3YJNa5Nfel3e.jpg,2011-12-21,My Way,False,7.863,360
False,/747dgDfL5d8esobk7h4odaOFhUq.jpg,"[80, 18, 53]",275,en,Fargo,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",68.411,/rt7cpEr1uP6RTZykBFhBTcRaKvG.jpg,1996-03-08,Fargo,False,7.863,7586
False,/eTHuVXsUMGGSCCvYdMxpS6KNurZ.jpg,"[10749, 18]",594634,de,Dem Horizont so nah,Jessica knows exactly what her life is supposed to look like and where it takes her. But then she meets Danny. He has a complicated past and could confuse all their plans. Jessica has to decide.,19.976,/zrpTa8JxNqd87G7HIqnynp9HpUc.jpg,2019-10-10,Close to the Horizon,False,7.862,461
False,/sKobiTDiQbAvfp7TzxbHzHsRZmo.jpg,"[18, 80, 10752]",430424,fr,Au revoir là-haut,"In November 1918, a few days before the Armistice, when Lieutenant Pradelle orders a senseless attack, he causes a useless disaster; but his outrageous act also binds the lives of two soldiers who have nothing more in common than the battlefield: Édouard saves Albert, although at a high cost. They become companions in misfortune who will attempt to survive in a changing world. Pradelle, in his own way, does the same.",14.596,/pkO5YoznMR9neuHVzhxHK9JJpAj.jpg,2017-10-25,See You Up There,False,7.861,1212
False,/sPPsR9f4K0movWVQ99u4uMqFzEL.jpg,"[10749, 878, 18]",152601,en,Her,"In the not so distant future, Theodore, a lonely writer, purchases a newly developed operating system designed to meet the user's every need. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",44.074,/eCOtqtfvn7mxGl6nfmq4b1exJRc.jpg,2013-12-18,Her,False,7.9,13700
False,/gGeoc8rFfPRIakXNttoFU85YVwv.jpg,"[80, 18, 9648, 10770]",379170,en,Sherlock: The Abominable Bride,Sherlock Holmes and Dr. Watson find themselves in 1890s London in this holiday special.,25.472,/hibE8cyZs2Bm0o4WaWd1pppvjO2.jpg,2016-01-01,Sherlock: The Abominable Bride,False,7.858,2183
False,/xHGTnvmrNaDLyysdvqOGKAcaNpQ.jpg,"[16, 35, 878, 10770, 12, 28]",354857,en,Regular Show: The Movie,"After a high school lab experiment goes horribly wrong, Mordecai and Rigby must go back in time to battle an evil volleyball coach in order to save the universe — and their friendship.",20.953,/p44RoW4naoE1nlSGOqqT0J2pc09.jpg,2015-09-01,Regular Show: The Movie,False,7.9,348
False,/ke3lanTAgCqPMpOyutIfXzYih2s.jpg,"[18, 10749]",266856,en,The Theory of Everything,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",23.234,/7rIIrOFrbdi2ucAMKoHSaMv8FDN.jpg,2014-11-26,The Theory of Everything,False,7.857,10224
False,/4GvEem97VxMtuhhwOZ4RtGXP37T.jpg,[18],25364,en,Ace in the Hole,An arrogant reporter exploits a story about a man trapped in a cave to revitalize his career.,14.458,/gPVPzHEsJBX02HtBtIQgYnfeqNQ.jpg,1951-06-29,Ace in the Hole,False,7.857,614
False,/j5VUdrnRBya3KE40t0ucAN2YqDs.jpg,"[18, 80]",1607,en,A Bronx Tale,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",38.387,/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg,1993-10-01,A Bronx Tale,False,7.857,2258
